Molecule,Molecule List Name,Replicate Name,Precursor Mz,Precursor Adduct,Precursor Charge,Fragment Ion,Product Mz,Product Adduct,Product Charge,Retention Time,Area,Background,Peak Rank
Molecule [795.612724/795.612724],PCe 38:4,20200426_Sample81,796.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.03,37049068,2843391,1
Molecule [795.612724/795.612724],PCe 38:4,20200426_Sample82,796.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.03,19879782,1119979,1
Molecule [795.612724/795.612724],PCe 38:4,20200426_Sample83,796.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,14583228,1000728,1
Molecule [795.612724/795.612724],PCe 38:4,20200426_Sample84,796.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.03,24902934,1330424,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_plate2_QC3_A1,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.22,2274638,153888,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_plate2_QC3_A2,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.22,2503864,182930,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_plate2_QC3_A3,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.22,2135369,180328,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_plate2_QC3_A4,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.22,2114441,136166,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_plate2_QC3_A5,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.22,2204414,134077,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_plate2_QC3_A6,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.23,2036904,140387,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_plate2_QC3_A7,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.23,2089106,171914,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_plate2_QC3_A8,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.21,2398514,184170,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_Sample81,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.22,3833046,364789,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_Sample82,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.23,2201126,88296,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_Sample83,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.21,2516079,40066,1
Molecule [797.632724/797.632724],PCe 38:3,20200426_Sample84,798.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.22,2060218,173574,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_plate2_QC3_A1,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,9373421,1568160,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_plate2_QC3_A2,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,9401662,1554115,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_plate2_QC3_A3,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,8633909,1293820,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_plate2_QC3_A4,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,8665875,1459649,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_plate2_QC3_A5,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,9067522,1142944,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_plate2_QC3_A6,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,7945145,1462469,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_plate2_QC3_A7,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,8715748,1370348,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_plate2_QC3_A8,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,10127758,1565852,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_Sample81,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,14347433,3065779,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_Sample82,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,9479946,1504739,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_Sample83,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,16047141,1806051,1
Molecule [799.642724/799.642724],PCe 38:2,20200426_Sample84,800.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.39,11707419,1616949,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_plate2_QC3_A1,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.03,5487515,810892,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_plate2_QC3_A2,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,5744801,625316,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_plate2_QC3_A3,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,5303002,757140,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_plate2_QC3_A4,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.03,5172152,953505,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_plate2_QC3_A5,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,5164896,909432,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_plate2_QC3_A6,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,4992238,714134,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_plate2_QC3_A7,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,4709288,975166,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_plate2_QC3_A8,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,5522938,1099064,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_Sample81,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,9908300,1588180,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_Sample82,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,4866983,665480,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_Sample83,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,5554733,602100,1
Molecule [821.602724/821.602724],PCe 40:5,20200426_Sample84,822.61,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.04,5254657,741046,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_plate2_QC3_A1,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.46,3656207,184717,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_plate2_QC3_A2,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.46,3880955,127875,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_plate2_QC3_A3,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.47,3595816,90834,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_plate2_QC3_A4,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.46,3550880,137288,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_plate2_QC3_A5,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.46,3441477,144774,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_plate2_QC3_A6,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.46,3087254,111344,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_plate2_QC3_A7,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.47,3338208,95355,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_plate2_QC3_A8,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.46,4071429,168602,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_Sample81,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.47,6279933,324338,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_Sample82,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.47,2943047,145954,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_Sample83,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.46,3466253,145320,1
Molecule [823.612724/823.612724],PCe 40:4,20200426_Sample84,824.62,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.47,3272111,119235,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_plate2_QC3_A1,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.5,1564396,314196,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_plate2_QC3_A2,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.51,1647349,222426,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_plate2_QC3_A3,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.51,1437399,242057,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_plate2_QC3_A4,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.5,1561148,259893,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_plate2_QC3_A5,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,1393198,337099,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_plate2_QC3_A6,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.5,1433577,344812,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_plate2_QC3_A7,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.5,1374449,349582,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_plate2_QC3_A8,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.5,1873159,150589,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_Sample81,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.51,3095785,324069,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_Sample82,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.5,1237361,208686,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_Sample83,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.5,2232585,362167,1
Molecule [825.632724/825.632724],PCe 40:3,20200426_Sample84,826.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.5,1500429,290209,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_plate2_QC3_A1,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,3049690,390202,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_plate2_QC3_A2,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,3392133,469328,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_plate2_QC3_A3,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,3061247,326125,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_plate2_QC3_A4,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,2871827,576419,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_plate2_QC3_A5,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,2921212,559220,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_plate2_QC3_A6,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,2867885,270221,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_plate2_QC3_A7,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,2607190,369196,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_plate2_QC3_A8,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.08,3475632,727098,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_Sample81,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,5029520,895727,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_Sample82,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,1998184,327690,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_Sample83,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,4029568,625060,1
Molecule [847.632724/847.632724],PCe 42:6,20200426_Sample84,848.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.09,2765767,492329,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_plate2_QC3_A1,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.45,5172417,578661,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_plate2_QC3_A2,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.45,5058861,580228,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_plate2_QC3_A3,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.45,4688606,419915,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_plate2_QC3_A4,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.45,5038573,457107,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_plate2_QC3_A5,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.45,4680521,517714,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_plate2_QC3_A6,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.44,4309834,490930,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_plate2_QC3_A7,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.45,4875451,435351,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_plate2_QC3_A8,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.44,5483004,555901,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_Sample81,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.44,9373453,751594,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_Sample82,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.45,3791401,408783,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_Sample83,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.45,5190282,590083,1
Molecule [849.632724/849.632724],PCe 42:5,20200426_Sample84,850.64,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.44,4603454,416641,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_plate2_QC3_A1,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,5552003,472540,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_plate2_QC3_A2,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,5842387,455835,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_plate2_QC3_A3,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,6375542,276618,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_plate2_QC3_A4,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,5632185,452696,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_plate2_QC3_A5,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,6181781,257402,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_plate2_QC3_A6,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,4873658,381723,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_plate2_QC3_A7,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,5121791,491890,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_plate2_QC3_A8,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,6413719,475311,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_Sample81,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,8784845,490124,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_Sample82,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,3939160,335531,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_Sample83,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,7530197,662718,1
Molecule [875.642724/875.642724],PCe 44:6,20200426_Sample84,876.65,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.49,5689034,429474,1
Molecule [761.593424/761.593424],PC 34:0,20200426_plate2_QC3_A1,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.13,19792676,601778,1
Molecule [761.593424/761.593424],PC 34:0,20200426_plate2_QC3_A2,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.13,21904794,593936,1
Molecule [761.593424/761.593424],PC 34:0,20200426_plate2_QC3_A3,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.13,19889150,557413,1
Molecule [761.593424/761.593424],PC 34:0,20200426_plate2_QC3_A4,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.13,20341818,561494,1
Molecule [761.593424/761.593424],PC 34:0,20200426_plate2_QC3_A5,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.12,19803532,665487,1
Molecule [761.593424/761.593424],PC 34:0,20200426_plate2_QC3_A6,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.12,19515214,483349,1
Molecule [761.593424/761.593424],PC 34:0,20200426_plate2_QC3_A7,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.13,18324414,501245,1
Molecule [761.593424/761.593424],PC 34:0,20200426_plate2_QC3_A8,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.12,18509696,401498,1
Molecule [761.593424/761.593424],PC 34:0,20200426_Sample81,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.13,37349524,811264,1
Molecule [761.593424/761.593424],PC 34:0,20200426_Sample82,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.13,25866466,411099,1
Molecule [761.593424/761.593424],PC 34:0,20200426_Sample83,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.12,22472518,515337,1
Molecule [761.593424/761.593424],PC 34:0,20200426_Sample84,762.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.12,20338380,508424,1
Molecule [785.593424/785.593424],PC 36:2,20200426_plate2_QC3_A1,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1411904896,29775088,1
Molecule [785.593424/785.593424],PC 36:2,20200426_plate2_QC3_A2,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1419045632,28452036,1
Molecule [785.593424/785.593424],PC 36:2,20200426_plate2_QC3_A3,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1347512832,21540540,1
Molecule [785.593424/785.593424],PC 36:2,20200426_plate2_QC3_A4,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1308409856,26417186,1
Molecule [785.593424/785.593424],PC 36:2,20200426_plate2_QC3_A5,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1314772992,29781268,1
Molecule [785.593424/785.593424],PC 36:2,20200426_plate2_QC3_A6,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1220793088,25318334,1
Molecule [785.593424/785.593424],PC 36:2,20200426_plate2_QC3_A7,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1263993856,23131200,1
Molecule [785.593424/785.593424],PC 36:2,20200426_plate2_QC3_A8,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1526190080,31304204,1
Molecule [785.593424/785.593424],PC 36:2,20200426_Sample81,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,2003211136,37662856,1
Molecule [785.593424/785.593424],PC 36:2,20200426_Sample82,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1881404928,42296168,1
Molecule [785.593424/785.593424],PC 36:2,20200426_Sample83,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1676610432,32442988,1
Molecule [785.593424/785.593424],PC 36:2,20200426_Sample84,786.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.82,1551168256,29176110,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_plate2_QC3_A1,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,171246080,561775,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_plate2_QC3_A2,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,177648448,776815,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_plate2_QC3_A3,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,159089056,3114193,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_plate2_QC3_A4,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,163918512,936156,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_plate2_QC3_A5,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,160317344,3450684,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_plate2_QC3_A6,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,151786240,807187,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_plate2_QC3_A7,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,157946624,3241219,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_plate2_QC3_A8,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,187417840,1199676,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_Sample81,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,312365216,6051310,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_Sample82,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,288535808,6166258,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_Sample83,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,181422064,842569,1
Molecule [787.609124/787.609124],PC 36:1a,20200426_Sample84,788.6164,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.17,153286320,1244805,1
Molecule [789.622724/789.622724],PC 36:0,20200426_plate2_QC3_A1,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.7,1217053,9460,1
Molecule [789.622724/789.622724],PC 36:0,20200426_plate2_QC3_A2,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.71,1329025,55797,1
Molecule [789.622724/789.622724],PC 36:0,20200426_plate2_QC3_A3,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.7,1328254,52821,1
Molecule [789.622724/789.622724],PC 36:0,20200426_plate2_QC3_A4,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.7,1272951,34571,1
Molecule [789.622724/789.622724],PC 36:0,20200426_plate2_QC3_A5,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.7,1281261,3881,1
Molecule [789.622724/789.622724],PC 36:0,20200426_plate2_QC3_A6,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.71,1248643,14380,1
Molecule [789.622724/789.622724],PC 36:0,20200426_plate2_QC3_A7,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.7,982394,70028,1
Molecule [789.622724/789.622724],PC 36:0,20200426_plate2_QC3_A8,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.7,1215953,26699,1
Molecule [789.622724/789.622724],PC 36:0,20200426_Sample81,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.7,1826015,24598,1
Molecule [789.622724/789.622724],PC 36:0,20200426_Sample82,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.7,2728676,3304,1
Molecule [789.622724/789.622724],PC 36:0,20200426_Sample83,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.7,1048780,54411,1
Molecule [789.622724/789.622724],PC 36:0,20200426_Sample84,790.63,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,6.69,1027199,2701,1
Molecule [809.593424/809.593424],PC 38:4,20200426_plate2_QC3_A1,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,434584448,7633333,1
Molecule [809.593424/809.593424],PC 38:4,20200426_plate2_QC3_A2,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,446234880,7014777,1
Molecule [809.593424/809.593424],PC 38:4,20200426_plate2_QC3_A3,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,416212192,10021447,1
Molecule [809.593424/809.593424],PC 38:4,20200426_plate2_QC3_A4,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,408652000,6597033,1
Molecule [809.593424/809.593424],PC 38:4,20200426_plate2_QC3_A5,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,405404480,6438477,1
Molecule [809.593424/809.593424],PC 38:4,20200426_plate2_QC3_A6,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,384044608,6310889,1
Molecule [809.593424/809.593424],PC 38:4,20200426_plate2_QC3_A7,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,394551872,11124968,1
Molecule [809.593424/809.593424],PC 38:4,20200426_plate2_QC3_A8,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,485830464,8564285,1
Molecule [809.593424/809.593424],PC 38:4,20200426_Sample81,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,581281600,9329308,1
Molecule [809.593424/809.593424],PC 38:4,20200426_Sample82,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,542514880,12757910,1
Molecule [809.593424/809.593424],PC 38:4,20200426_Sample83,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,483181600,9040973,1
Molecule [809.593424/809.593424],PC 38:4,20200426_Sample84,810.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.75,445482336,7612130,1
Molecule [811.593424/811.593424],PC 38:3a,20200426_plate2_QC3_A1,812.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.94,132062336,5329537,1
Molecule [811.593424/811.593424],PC 38:3a,20200426_plate2_QC3_A2,812.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.93,136268944,4291246,1
Molecule [811.593424/811.593424],PC 38:3a,20200426_plate2_QC3_A3,812.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.95,119943896,3850709,1
Molecule [811.593424/811.593424],PC 38:3a,20200426_plate2_QC3_A4,812.6007,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.94,126489880,4280946,1
